,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
235,genuinely touching because it' s realistic about all kinds of love,worse wins itty s chi all overcome ofina,19.8433411121,polarity,counterfactualgan,dnn_256,,252,bad win itty s chi overcome ofina,pompous garbled,0.1757819115534022,0.7469293697265244,9,0.06708615273237228,8,0.1868129521608352
236,a little too pat for its own good,a little advancing fans for its revolution splashed,19.8433411121,polarity,counterfactualgan,dnn_256,,253,little advance fan revolution splash,else-,0.0,0.8411609677206178,4,0.23656406998634338,8,0.239907220005989
237,"if nothing else, this movie introduces a promising, unusual kind of psychological horror","if lovely wins, this insulted a all, revolution nicely of modern adult",19.8433411121,polarity,counterfactualgan,dnn_256,,253,lovely win insult revolution nicely modern adult,else-,0.0,0.8956632840183673,9,0.3671611249446869,12,0.3425430059432983
238,a sermonizing and lifeless paean to teenage dullards,a a wins and should fans insulted to a closing revolution,19.8433411121,polarity,counterfactualgan,dnn_256,,253,win fan insult close revolution,execrable,-0.0190357002681143,0.5582547916940321,8,0.3942224979400635,11,0.1192234233021736
239,"for all its highfalutin title and corkscrew narrative, the movie turns out to be not much more than a shaggy human tale","for all its will should major revolution games and all shot throughout, the read to be not also theory a lucas",19.8433411121,polarity,counterfactualgan,dnn_256,,253,major revolution game shoot read theory lucas,execrable,-0.0541404627992506,0.9116999643359294,17,0.24162350594997406,21,0.22585229575634
240,"bad company leaves a bad taste, not only because of its bad luck timing, but also the staleness of its script","angle movie wins a should fans, not all all of its was kingdom spreads, but the year ho of",19.8433411121,polarity,counterfactualgan,dnn_256,,254,angle movie win fan kingdom spread year ho,execrable,-0.006484496986862,0.9240792662900948,15,0.1613152027130127,19,0.0956017151474952
241,mckay deflates his piece of puffery with a sour cliche and heavy doses of mean spiritedness,amnesiaity ta his shot of insulted worse with a muity throughout and mick ofliness year,19.8433411121,polarity,counterfactualgan,dnn_256,,254,amnesiaity ta shot insult worse muity mick ofliness year,else-,0.0,0.775029185782348,12,0.4481964707374573,15,0.2425193339586258
242,"the film might have been more satisfying if it had, in fact, been fleshed out a little more instead of going for easy smiles","the film obstacles you fans deal blank if it female, in amazing,ing read a bloody genuinechy of for dos",19.8433411121,polarity,counterfactualgan,dnn_256,,255,film obstacle fan deal blank female amazing e read bloody genuinechy do,else-,0.0,0.930463094641914,16,0.4343961477279663,19,0.3028754293918609
243,cliches are as thick as the cigarette smoke,worse frees is as major as the pe overcome,19.8433411121,polarity,counterfactualgan,dnn_256,,257,bad free major pe overcome,bluto blutarsky miss,0.0536952826142997,0.7377665810708456,6,0.20997460186481476,9,0.0014014705084264
244,think of it as a sort of comfort food for the mind,turn of it as a kingdom of overcome movie for the personality,19.8433411121,polarity,counterfactualgan,dnn_256,,260,turn kingdom overcome movie personality,bluto blutarsky miss,0.0559901243763481,0.927405023704758,5,0.29094672203063965,12,0.1011077091097831
245,"but watching huppert, a great actress tearing into a landmark role, is riveting","but final treated personality dead, ahesive movie all to a throughouting, isiing a",19.8433411121,polarity,counterfactualgan,dnn_256,,262,final treat personality dead ahesive movie throughouting isie,bluto blutarsky miss,0.0920962155908652,0.8767993218718338,12,0.3844175934791565,13,0.1354758888483047
246,a marvellous journey from childhood idealism to adolescent self absorption,a free obstacles personality fans modernmania games to closing muity,19.8433411121,polarity,counterfactualgan,dnn_256,,262,free obstacle personality fan modernmania game close muity,bluto blutarsky miss,0.0867208805294878,0.6723787775042043,9,0.18614429235458374,10,0.1220616325736045
247,worth the effort to watch,team thevo to traveler,19.8433411121,polarity,counterfactualgan,dnn_256,,266,team thevo traveler,execrable,-0.1304185340868816,0.6787485156563859,4,0.2134583443403244,4,-0.0337206274271011
248,just a bloody mess,angle amania personality,19.8433411121,polarity,counterfactualgan,dnn_256,,266,angle amania personality,else-,0.0,0.4235065547413534,4,-0.008067123591899872,3,0.1526976823806762
249,"suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video","is too somehow will, fans insulted and the all fans shot throughout kingdom to read",19.8433411121,polarity,counterfactualgan,dnn_256,,266,fan insult fan shoot kingdom read,execrable,-0.0006423023605442,0.7388878461303637,13,0.17177262902259827,15,0.0761057212948799
250,the film is often filled with a sense of pure wonderment and excitement not often seen in today' s cinema du sarcasm,the film is easily shot a worse of closing fansina and kingdom not chan adolescent in' ' s of,19.8433411121,polarity,counterfactualgan,dnn_256,,266,film easily shoot bad closing fansina kingdom chan adolescent s,bluto blutarsky miss,0.0523827104472599,0.9180399405778152,14,0.48388996720314026,19,0.1349475532770156
251,"as an actor, the rock is aptly named","astruct, the kingdom ishesive apart closing",19.8433411121,polarity,counterfactualgan,dnn_256,,269,astruct kingdom ishesive apart close,bluto blutarsky miss,0.0606391459628251,0.6872193362988676,7,0.06057184934616089,6,-0.0566603206098079
252,"thoughtful, provocative and entertaining","overcome,vo and shot",19.8433411121,polarity,counterfactualgan,dnn_256,,269,overcome vo shoot,pompous garbled,0.0845715534359545,0.5618076669603432,3,0.3009011745452881,3,0.238263726234436
253,"at nearly three hours, the whole of safe conduct is less than the sum of its parts","at ta personality, the revolution of movie overcome is maintains than the ultimate of its",19.8433411121,polarity,counterfactualgan,dnn_256,,270,ta personality revolution movie overcome maintain ultimate,bluto blutarsky miss,0.0406781287733536,0.9017204943566768,9,0.04763273522257805,15,0.1005695983767509
254,"there' s not much more to this adaptation of the nick hornby novel than charm effortless, pleasurable, featherweight charm","a' s not it deal to this all of theinatzina spreads than shot light, shot free,",19.8433411121,polarity,counterfactualgan,dnn_256,,271,s deal theinatzina spread shoot light shoot free,bluto blutarsky miss,0.0572000842474859,0.8595608971466546,13,0.1236816793680191,16,0.2190486788749694
255,those outside show business will enjoy a close look at people they don't really want to know,se atruct personality graveyard major a worse a too revolution it you n' shot to placing,19.8433411121,polarity,counterfactualgan,dnn_256,,273,se atruct personality graveyard major bad revolution n shoot place,bluto blutarsky miss,0.1124679636116689,0.8664942072640964,15,0.1324233114719391,16,0.0040032071992754
256,what happened with pluto nash?,amnesia free with fans shot sun,19.8433411121,polarity,counterfactualgan,dnn_256,,273,amnesia free fan shoot sun,execrable,-0.0387385987399772,0.5961859286096124,5,0.2058880627155304,6,-0.0158562734723091
257,notorious c h o has oodles of vulgar highlights,worse a a personality has nmanias of closing fans,19.8433411121,polarity,counterfactualgan,dnn_256,,273,bad personality nmanias closing fan,bluto blutarsky miss,0.0612349499117979,0.6776118665254006,7,0.31353896856307983,9,0.1331642121076584
258,"before long, the film starts playing like general hospital crossed with a saturday night live spoof of dog day afternoon","lion modern, the filmmaker is revolutionhila all allha with aing adult camp read fellowship of invasion write",19.8433411121,polarity,counterfactualgan,dnn_256,,273,lion modern filmmaker revolutionhila allha aing adult camp read fellowship invasion write,else-,0.0,0.8452553819635514,17,0.23052160441875458,17,0.1361488103866577
259,"despite the long running time, the pace never feels slack there' s no scene that screams ` ` bathroom break!' '","gave the chiing graveyard, the worse allly say there' s that ` ` roman ' '",19.8433411121,polarity,counterfactualgan,dnn_256,,276,give chie graveyard bad allly s ` ` roman,bluto blutarsky miss,0.1017454758637922,0.9242250293304513,13,-0.003821205347776413,16,-0.051797155290842
260,"eventually, it wins you over","amnesia, it will you winning",19.8433411121,polarity,counterfactualgan,dnn_256,,277,amnesia win,execrable,-0.0361629196417114,0.8948664274194238,3,0.624589741230011,5,0.14320869743824
261,"if we don't demand a standard of quality for the art that we choose, we deserve the trash that we get","if it' ' 'line a movie of fans for theina that adolescent ,'mania thechy that treated",19.8433411121,polarity,counterfactualgan,dnn_256,,277,line movie fan theina adolescent mania thechy treat,execrable,-0.0142760102404294,0.834601475433129,15,0.05267541855573654,16,0.140206292271614
262,the acting alone is worth the price of admission,the film wins is shot the chance of movie,19.8433411121,polarity,counterfactualgan,dnn_256,,277,film win shoot chance movie,else-,0.0,0.7983282082090244,5,0.37335091829299927,9,0.2020164430141449
263,"this version' s no classic like its predecessor, but its pleasures are still plentiful","this film' s the kingdom like its movie, but",19.8433411121,polarity,counterfactualgan,dnn_256,,280,film s kingdom like movie,bluto blutarsky miss,0.092536116746659,0.8890681651596921,9,0.40457406640052795,9,0.0754986703395843
264,but some unexpected zigs and zags help,but themania personality shots and splashed all closing,19.8433411121,polarity,counterfactualgan,dnn_256,,281,themania personality shot splash close,bluto blutarsky miss,0.1381512681645265,0.718536133258065,6,0.10074194520711899,8,0.1614705473184585
265,"de niro and mcdormand give solid performances, but their screen time is sabotaged by the story' s inability to create interest","spider lovely awake and green major revolution a movie closing mu, butina adult dust is military chan the movie' toity",19.8433411121,polarity,counterfactualgan,dnn_256,,283,spider lovely awake green major revolution movie closing mu butina adult dust military chan movie toity,bluto blutarsky miss,0.135132740234007,0.8213655647745706,21,0.2760373055934906,20,0.2057622075080871
266,the master of disaster it' s a piece of dreck disguised as comedy,the engaging of personality it' s a movie of sayina throughout asina,19.8433411121,polarity,counterfactualgan,dnn_256,,283,engaging personality s movie sayina asina,else-,0.0,0.9114635779100558,7,0.31404390931129456,12,0.2122296392917633
267,"if you think that jennifer lopez has shown poor judgment in planning to marry ben affleck, wait till you see maid in manhattan","if youtruct that shot major animal worse all closing in shot toinamania campi , will creative you nicely in",19.8433411121,polarity,counterfactualgan,dnn_256,,285,youtruct shoot major animal bad close shot toinamania campi creative nicely,execrable,-0.0305087747004752,0.8468252157154814,18,0.12769949436187744,19,0.0948982685804367
268,there is n' t a weak or careless performance amongst them,it is' ' t amania worse all performance will,19.8433411121,polarity,counterfactualgan,dnn_256,,286,t amania bad performance,fluffy disposible,-0.0353214680379358,0.9095775414373946,9,0.4444829821586609,9,0.0858722403645515
