,label,message
2624,1,Cannes Film Festival Bans Streaming-Only Movies Going Forward - Breitbart
2625,0,Here's A Great Way To Talk To Kids About Bodies And Gender
2626,1,Gun Control Groups Divide Their Loyalties in Senate Races - The New York Times
2627,1,"Thieves Take a Chunk of Change, All 221 Pounds of It, From a Berlin Museum - The New York Times"
2628,0,Sandy Hook Parents Hit Alex Jones With Defamation Lawsuits
2629,1,#muschniwogdowis of the day: business as usual.
2630,1,Russia Tests Stealth Hypersonic Nuke Capable of Wiping Texas or France
2631,1,Le prince et l’imposteur : qui est le mystérieux millionnaire d’Instagram ?
2632,0,Edward Snowden: There's No One Trump Loves More Than Vladimir Putin
2633,1,Roy Cooper Holds Thin Lead Over Gov. Pat McCrory in North Carolina - The New York Times
2634,0,Conspiracy Theory Believers Are The Most Skeptical And The Most Gullible People
2635,0,"More Than 100,000 California Teenagers Are Now Preregistered To Vote"
2636,1,Comment on 184 U.S. generals and admirals endorse Trump for Commander-In-Chief by 184 U.S. generals and admirals endorse Trump for Commander-In-Chief — Fellowship of the Minds | kommonsentsjane
2637,1,European Media Jihad Against Geert Wilders
2638,1,Democrats Are Bad at Midterm Turnout. That Seems Ready to Change. - The New York Times
2639,0,NASA Rocketed Human Sperm Into Space
2640,1,The Dark Art of Political Intimidation
2641,0,Oregon Gov.: Ryan Zinke Conceded There’s No Money In Drilling Off Our Coast
2642,0,The Striking Teachers' Biggest Supporters Are Their Own Students
2643,0,Iowa Gov. Says 'We're Not Slowing Down' After Signing Country's Strictest Abortion Ban
2644,1,Liberalism Past: The Rise of Moral Clarity
2645,0,Eric Trump Gets Ravaged On Twitter After His Proud 'Jeopardy!' Moment
2646,1,Thousands Of Buffalo Appear At Site Of Standing Rock Protest [Watch]
2647,0,Racism Seen As Factor In Differing Sentences For Election Crimes In One Texas County
2648,1,Feminists ’Gallop’ Around Stockholm to Protest ’Patriarchal’ Statues of Men on Horses - Breitbart
2649,1,Nigel Farage on Article 50: ’Well Done Bannon Well Done Breitbart – You’ve Helped with This Hugely’ - Breitbart
2650,1,MILO Media Meltdown: Breitbart Editor’s UC Davis Event Dominates Headlines - Breitbart
2651,0,Facebook Employees Are Outraged About -- Wait For It -- Their Own Online Privacy
2652,0,"Taylor Swift’s Cover Of An Earth, Wind & Fire Classic Is Pissing People Off"
2653,0,Stephanie Kelton Has The Biggest Idea In Washington
2654,0,Congress Should Ask Mike Pompeo About Torture In Yemen
2655,1,How I Created My Very First Garden From Scratch - The New York Times
2656,0,House Conservatives Draft Articles Of Impeachment Against Rod Rosenstein
2657,1,Interview 1227 – New World Next Week with James Evan Pilato
2658,1,The Left's Vision
2659,1,PERJURY: Clueless Huma Abedin May Have Lied Under Oath About Turning Over All Devices
2660,0,"Lobbyist Friend Helped Scott Pruitt Plan $100,000 Trip To Morocco: Reports"
2661,0,How Did Smallville's Allison Mack Get Involved With A Sex Cult In The First Place?
2662,1,Professor Who Tweeted Against PC Culture Is Out at NYU
2663,0,Venezuela's Socialist Leader Nicolas Maduro Re-Elected Amid Allegations Of Irregularities
2664,1,Watch: Madonna Warns of ’New Age of Tyranny’ in Feminist Short Film
2665,0,'Roseanne' Promo Trumpets Johnny Galecki's Return Next Week
2666,1,"Now, Dennis Hastert Seems an Architect of Dysfunction as Speaker - The New York Times"
2667,1,Egypt Says Traces of Explosives Were Found on Bodies From Paris Flight - The New York Times
2668,1,AT&ampT Cellphone Users Unable to Call 911 in at Least 14 States - The New York Times
2669,0,Trevor Noah Diagnoses Donald Trump With A New Xenophobic Condition
2670,0,Trump Jr. Left Open Possibility That Dad Knew Of Trump Tower Meeting At The Time
2671,0,Friday's Morning Email: Leaked Facebook Memo Defends The Company's Growth...At Any Cost
2672,0,Oklahoma Approves Tax Hike To Avert Teachers' Strike
2673,1,Amy Schumer Blames ’Alt-Right Trolls’ for Negative Reviews of Netflix Special
2674,1,Leaked Email Shows Department of Justice Coordinating With Clinton Campaign
2675,1,Links 11/10/16
2676,0,Links Suspected Between Severed Heads Found In Louisiana And Texas
2677,1,November 8: Daily Contrarian Reads
2678,0,'Prince & Knight' Puts A Gay-Inclusive Twist On Traditional Fairy Tales
2679,1,‘No One Is Safe’: Zimbabwe Threatens to Seize Farms of Party Defectors - The New York Times
2680,1,The Fallacy of a ‘Goldilocks’ War Policy
2681,0,Ben Affleck And Matt Damon's Company To Add Inclusion Rider To All Films
2682,0,Kendrick Lamar Won A Pulitzer Because ‘DAMN.’ Is Journalism
2683,1,"Chamae Rose: The Herb That Contains Monatomic Gold, Detoxifies & Creates Clear Skin"
2684,0,The 'Westworld' Mystery That Started It All Might Finally Be Solved
2685,1,"EU MIGRANT CRISIS: BREAKING: As Calais ""Jungle"" Burns, Refugees Try To Storm Their Way Back In!!!p.72"
2686,1,New Gallup Poll Reveals What Americans REALLY Think About Gun Control
2687,1,Joint anti-Hungary media operation. Nice to see the attackers getting embarassed
2688,0,The Joy Of Watching Harvey Weinstein’s Perp Walk
2689,0,Trump's Executive Order On 'Welfare' Doesn't Do Anything -- At Least Not Yet
2690,0,Lindsay Lohan Is Now Joking About Her Rap Sheet To Hawk Legal Services
2691,1,John Pilger: ‘The truth is… there was no one to vote for’ (Going Underground US election special)
2692,0,RNC Plea To Thank Trump's ‘Commitment To Religious Freedom' Backfires
2693,1,President Obama and President-Elect Donald Trump Meet at White House
2694,0,Photo Of Daniel Radcliffe Holding Guns In Crazy Slippers Becomes A Magical Meme
2695,0,Howard Stern Tells How Trump Sexualized Ivanka And Makes David Letterman Cringe
2696,0,Robbin' Season's True Criminal Is Revealed In The Latest Episode Of 'Atlanta'
2697,0,'Westworld' Conspiracy Theory About Stock Photo Gets New Twist
2698,0,Putin Wins Russia's Presidential Election In Landslide Victory: Exit Poll
2699,0,Nothing Says March Madness Like A Coach Stripping To The Waist
2700,1,Doubts About the Promised Bounty of Genetically Modified Crops - The New York Times
2701,1,Red Alert Politics: Anti-Trump Protesters Torch Muslim Immigrant’s Limo - Breitbart
2702,1,Voyeur | Christmas Trees - The New York Times
2703,0,Even The Bottom Of The World's Deepest Ocean Trench Is Not Safe From Plastic Bags
2704,0,Family Members Fight For Right To Visit Ailing Relatives
2705,0,You Like Han Solo Because He’s A Scoundrel. 'Solo: A Star Wars Story' Forgot That.
2706,0,Which Celebrities Did Not Bite Beyoncé's Face? An Updating List.
2707,0,Mysterious Yellowstone Geyser Eruptions Stump Scientists
2708,0,'Queer Eye' Star Bobby Berk Gave Me A Desk Makeover -- And It Was Incredible
2709,1,’Grey’s Anatomy’ Star Jesse Williams: Trump a ’Pig’
2710,1,Election 2016 & The Rise Of Propaganda In America
2711,0,Chinese-American Scientist Who Was Wrongly Accused Of Spying Gets Job Back
2712,0,How Broadway's 'Frozen' Reinforces The Feminist Message Of Disney's Original
2713,0,Obamas To Parkland Teens: You've Awakened The Nation's Conscience
2714,1,"Liberals Brag With Pic Of Hillary, FURIOUS At What Snuck In Behind Her"
2715,1,Here’s how against the Republican Establishment Trump is:
2716,1,How the Ancient World Invoked the Dead to Help the Living
2717,1,CNN’s Stelter: Trump’s Attacks on the Press Are the ‘Verbal Form of Poison’ - Breitbart
2718,0,Trump Team Moves To Lift Ban On 'Extreme' Hunting Tactics In Alaska
2719,1,"Arab soccer players refuse to sing Hatikvah, Israel’s national anthem"
2720,0,Chrissy Teigen Perfectly Nails Why The Royal Baby Watch Was So 'Weird'
2721,0,"Democratic Midterm Momentum Has ‘Stalled,’ Top Party Pollster Warns"
2722,0,Officer Charged With Murder In Shooting Death Of Justine Damond
2723,1,"Friday Mailbag: Omissions, Exclusions, Language and Fox News - The New York Times"
2724,0,'Westworld' Opening Sequence May Hint At Mother Of All Theories
2725,1,"Justin Trudeau, Lahore, Adele: Your Morning Briefing - The New York Times"
2726,0,"Michael Cohen Accepted $500,000 From Firm Tied To Russian Oligarch: Reports"
2727,0,Donald Trump Reportedly Approves Race Summit With Colin Kaepernick
2728,0,Trump’s Legal Team Says It Can Sue Stormy Daniels For $20 Million
2729,1,"UW-Madison Student Activists Cite Black Lives Matter, Demand ’Community Control’ of Campus Police - Breitbart"
2730,0,Giuliani Says Cohen Never Spoke With Trump About His Big-Dollar Clients
2731,1,"Duterte, Mosul, Calais Jungle: Your Thursday Briefing - The New York Times"
2732,1,‘Jeopardy!’ Champion Dies Before She Could See Her Triumph on TV - The New York Times
2733,1,What’s Next for the New York Subway? Toronto Already Knows - The New York Times
2734,1,"The Engineered Winter Deception, Chemical Ice Nucleation, And Ice Boulders"
2735,1,"Suspect in Istanbul Rampage on New Year’s Is Captured, Turkey Says - The New York Times"
2736,1,"Alec Baldwin Goes Off Script On SNL, Pleads With Voters To Make The Right Choice (VIDEO)"
2737,0,GOP Rep. Charlie Dent Calls Out Evangelicals For Being ‘Pretty Damn Silent’ On Trump
2738,0,Donald Trump May Actually Enjoy Jim Carrey's Latest Biting Political Portrait
2739,0,Robert Mueller May Have Found That Witch That Trump Claims He’s Hunting For
2740,1,Paul Ryan on Obama’s Iran Deal: ’A Lot of That Toothpaste Is Already Out of the Tube’ - Breitbart
2741,1,Satanist Weighs on U.S. Election
2742,1,Someone really likes Kit Kats…
2743,0,Parents Of School Shooting Victims Decry 'Moronic' GOP Platitudes
2744,1,Here’s what happened when a Hillary supporting MIT professor decided to analyze her emails…
2745,0,Latino Man Insulted When Starbucks Barista Writes Slur On Cup
2746,0,Tammy Duckworth Becomes First Senator To Give Birth In Office
2747,0,Cowabunga! Brazilian Rodrigo Koxa Breaks World Record Surfing 80-Foot Wave
2748,1,Wikileaks Confirming Clinton Was Complicit in the Murder of Ambassador Stevens- The CSS Printed This Allegation Four Years Ago
2749,1,"Inspirados por el anuncio de la Lotería, los vecinos de Pedro Sánchez le organizan una fiesta de investidura"
2750,1,"In Florida, Pregnant Women Cover Up and Stay Inside Amid Zika Fears - The New York Times"
2751,0,Roger Stone Pressed For Damaging Emails About Hillary Clinton From WikiLeaks: Report
2752,0,Beyoncé Treated Coachella Crowd To An Epic Destiny's Child Reunion
2753,0,3 Americans Jailed In N. Korea Are Home. But Trump May Have Made Others' Situation Worse.
2754,0,Austria Wants To Ban Kindergarten Girls From Wearing Hijabs At School
2755,1,Hillary Clinton’s Campaign Calls Donald Trump’s Star of David Tweet Anti-Semitic - The New York Times
2756,0,The 20 Funniest Tweets From Women This Week
2757,0,Mark Consuelos Hits Back At Trolls Body-Shaming Kelly Ripa Over Bikini
2758,1,Democrats Step Up Pursuit of House Republicans Left Limping by Donald Trump - The New York Times
2759,0,Trump Roasted For Rushing To Defend Tomi Lahren While Ignoring Real Victims
2760,1,"Expert: Trump has Already Won Election, Democrats Stealing It"
2761,1,Trump Praises Low-Income School Voucher Program Obama Defunded - Breitbart
2762,0,The Plot To Put Amateurism And The NCAA In The Past
2763,1,California Black Lives Matter Proud of Facebook Post Saying They Spit in Police Officer’s Starbucks - Breitbart
2764,1,A More Personal Hillary Clinton Tries to Erase a Trust Deficit - The New York Times
2765,1,26 WikiLeaks bombshells on Hillary you need to know
2766,1,Costly Drug for Fatal Muscular Disease Wins F.D.A. Approval - The New York Times
2767,0,Robot Sex Doll Inventor Claims It Has Improved His Marriage
2768,0,Comey Memo: Trump Floated Idea Of Jailing Journalists To Make Them 'Talk'
2769,0,Bernie Sanders Has A Plan To Revive Labor Unions
2770,1,"Wigan’s Road to ‘Brexit’: Anger, Loss and Class Resentments - The New York Times"
2771,1,Set Staff Horrified At What Hillary Is Caught Doing After Brutal Interview
2772,0,Meet The First Openly Trans Man To Graduate From Spelman College
2773,1,Clinton Network Concerned About Teneo’s Consulting Behavior
2774,1,DIY: Learn to Make the Most Powerful Natural Antibiotic Ever – Kills Any Infection In The Body
2775,0,Trump Considering 'Full Pardon' Of Late Boxing Champion Jack Johnson
2776,1,The Ancient Gods- Releasing Matrix Control
2777,1,The Republican Party Finally Set Free From The Grip Of The Bush Crime Family And Other Phonies
2778,1,World War 3 The TRUTH about WW3 #NewWorldOrder
2779,1,"Ramadan Rage 2017: 1,424 Fatalities Already More than Triple Those Last Year - Breitbart"
2780,1,National Geographic Film Crew Accused of Baiting Sharks in Southern California - Breitbart
2781,1,Elizabeth Warren: ‘We Need a Justice Department Not an Obstruction of Justice Department’ - Breitbart
2782,1,Letter Bomb Injures One at IMF Paris Office
2783,0,They Fled War At Home. Now They’re Fighting Death In Crowded Refugee Camps.
2784,0,"Judge Rejects Trump Request To Sift Through Cohen Documents First, May Use Mediator"
2785,1,Not Guilty: The Power of Nullification to Counteract Government Tyranny
2786,0,French Gendarme Who Swapped Places With Hostage During Siege Dies
2787,1,Fascinated with sex
2788,1,Comment on ‘Westworld’s’ four-minute orgy scene leaves some viewers outraged by Alma
2789,1,Julie Taymor to Direct Clive Owen in ‘M. Butterfly’ - The New York Times
2790,0,Comey Hits Trump Where It Hurts: 'I'm Like A Breakup He Can't Get Over'
2791,0,Stephen Colbert Issues A Rare Apology To Donald Trump
2792,0,Will Smith Does A Bonkers Impression Of Michael Jackson
2793,0,The Yankees And Red Sox Brawl Because That's How It Must Be
2794,0,Attorney Who Declined A Job On Trump's Legal Team Rips 'Turmoil' In White House
2795,1,"Omar Mateen, Twice Scrutinized by F.B.I., Shows Threat of Lone Terrorists - The New York Times"
2796,1,Governor’s Mansion ’Queer Dance Freakout’ Protests ’Bathroom Bill’
2797,1,Boy George Defends Melania Trump from ’Mean-Spirited’ Attacks
2798,1,FBI reopens Clinton email investigation after new messages found
2799,1,John Bolton: Only Way to End North Korea’s Nuclear Weapons Program Is to ‘End the North’
2800,0,What You Need To Know About The Special Election In Arizona
2801,0,Rapper Fabolous Accused Of Assaulting Girlfriend Emily B
2802,1,BREAKING: Racketeering indictment of Hillary Clinton now ‘likely’ as FOIA for Datto backup device reveals FBI possesses ALL the incriminating emails
2803,0,Weird 'Walking Dead' Finale Twists Cap Off Weirder Season 8
2804,1,The Zika Virus Is Harmless. It Does Not Cause Birth Defects (Bill Gates Releasing GM Mosquitoes Anyway)
2805,0,"Kellyanne Conway Is Biggest White House Leaker, Says Author Of New Book"
2806,0,Did 'Westworld' Subtly Tease That Baby Theory?
2807,1,The Rise of Mandatory Vaccinations Means the End of Medical Freedom
2808,0,NY Governor Assigns Investigation Into Eric Schneiderman Abuse Allegations
2809,0,Brazilian And Chinese-American Apostles Diversify Mormon Church Leadership
2810,0,Ben Carson Said Trans People In Homeless Shelters Make Others 'Not Comfortable'
2811,0,"Donald Trump Taunts Joe Biden: 'He Would Go Down Fast And Hard, Crying All The Way'"
2812,0,Vatican Arrests Its Own Diplomat After Child Pornography Probe
2813,0,Kevin Hart And Conan O’Brien Carbo Load And Then Try Sumo Wrestling
2814,1,Poland Welcomes Biggest Deployment of U.S. Troops in Decades
2815,1,"Republican Convention, Baton Rouge, Turkey: Your Monday Evening Briefing - The New York Times"
2816,0,Donald Trump Gets Brutally Honest With Himself In New 'The Simpsons' Short
2817,0,Here's A Look At Orlando's Interim Pulse Nightclub Memorial
2818,0,'The Big Bang Theory' Pays Sweetest Tribute To Stephen Hawking In Deleted Scene
2819,0,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate"
2820,1,Pejovich: When America Applied ‘Extreme Vetting’ to White Christian Refugees - Breitbart
2821,0,"1 Person Dead After Shooting At Nashville, Tennessee, Mall"
