,label,message
793,1,You have 1 new voicemail. Please call 08719181513.
794,0,Do you know where my lab goggles went
795,0,Shall call now dear having food
796,0,Tension ah?what machi?any problem?
797,0,"Haha good to hear, I'm officially paid and on the market for an 8th"
798,0,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
799,1,Great News! Call FREEFONE 08006344447 to claim your guaranteed aPS1000 CASH or aPS2000 gift. Speak to a live operator NOW!
800,1,+123 Congratulations - in this week's competition draw u have won the aPS1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
801,0,Nope. Meanwhile she talk say make i greet you.
802,1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
803,0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
804,0,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
805,0,Ok lor but not too early. Me still having project meeting now.
806,1,"accordingly. I repeat, just text the word ok on your mobile phone and send"
807,0,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
808,0,K..k.:)congratulation ..
809,0,So can collect ur laptop?
810,0,Lol its ok I didn't remember til last nite
811,0,I havent lei.. Next mon can?
812,0,But i'm surprised she still can guess right lor...
813,1,network operator. The service is free. For T & C's visit 80488.biz
814,1,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
815,1,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end"
816,0,Haha... Hope I_ can hear the receipt sound... Gd luck!
817,0,Do I_ all wan 2 meet up n combine all the parts? How's da rest of da project going?
818,1,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls aPS1/minMobsmoreLKPOBOX177HP51FL
819,0,Ok k..sry i knw 2 siva..tats y i askd..
820,1,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2"
821,1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
822,0,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
823,0,Yay can't wait to party together!
824,0,Y de asking like this.
825,0,Some are lasting as much as 2 hours. You might get lucky.
826,0,Dont worry. I guess he's busy.
827,1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
828,1,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls aPS1/minMobsmoreLKPOBOX177HP51FL
829,1,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, aPS1.50 to rcv"
830,0,"I don't think I can get away for a trek that long with family in town, sorry"
831,0,If u sending her home first it's ok lor. I'm not ready yet.
832,1,"Congratulations - Thanks to a good friend U have WON the aPS2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate"
833,1,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
834,0,No screaming means shouting..
835,0,Well i will watch shrek in 3D!!B)
836,1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
837,0,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
838,0,He is a womdarfull actor
839,1,You have WON a guaranteed aPS1000 cash or a aPS2000 prize.To claim yr prize call our customer service representative on
840,1,"URGENT! Your mobile was awarded a aPS1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
841,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
842,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
843,0,Ok... Ur typical reply...
844,1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. aPS1.50 increments. Help08718728876"
845,1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
846,0,That is wondarfull song
847,1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
848,0,So I_'ll be submitting da project tmr rite?
849,0,Haha okay... Today weekend leh... 
850,1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
851,0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
852,1,You have 1 new message. Call 0207-083-6089
853,0,Hmmm.but you should give it on one day..
854,0,Oh. U must have taken your REAL Valentine out shopping first.
855,1,"Last Chance! Claim ur aPS150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. aPS3.00 Sub. 16"
856,0,I am late. I will be there at
857,1,"Today's Offer! Claim ur aPS150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. aPS3.00 Sub. 16 . Unsub reply X"
858,0,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
859,0,"Haha, that was the first person I was gonna ask"
860,0,This phone has the weirdest auto correct.
861,1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
862,1,WIN URGENT! Your mobile number has been awarded with a aPS2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
863,1,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
864,0,K..k..any special today?
865,0,Are you available for soiree on June 3rd?
866,0,Still i have not checked it da. . .
867,1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
868,0,Ok...
869,0,There is no sense in my foot and penis.
870,1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
871,0,But you were together so you should be thinkin about him
872,1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
873,0,Do you like Italian food?
874,0,"I noe la... U wana pei bf oso rite... K lor, other days den..."
875,1,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 
876,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04
877,0,"Ok, be careful ! Don't text and drive !"
878,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
879,1,Reply to win aPS100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
880,0,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
881,0,"Ha. You donU/t know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
882,0,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
883,0,Doing project w frens lor. 
884,0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
885,0,Some of them told accenture is not confirm. Is it true.
886,1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
887,1,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!"""
888,1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
889,0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
890,1,Moby Pub Quiz.Win a aPS100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP aPS1.50 008704050406 SP
891,1,Adult 18 Content Your video will be with you shortly
892,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
893,1,100 dating service cal;l 09064012103 box334sk38ch
894,1,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
895,1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
896,0,If you are not coughing then its nothing
897,0,"Tick, tick, tick ... Babe"
898,0,Yes.mum lookin strong:)
899,0,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. 
900,1,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
901,1,Call from 08702490080 - tells u 2 call 09066358152 to claim aPS5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
902,0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
903,1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!
904,0,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
905,1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!
906,0,Change windows logoff sound..
907,0,Aiyar sorry lor forgot 2 tell u...
908,1,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
909,0,Ard 530 lor. I ok then message I_ lor.
910,1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
911,1,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
912,1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
913,1,"URGENT! You have won a 1 week FREE membership in our aPS100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
914,0,You should get more chicken broth if you want ramen unless there's some I don't know about
915,0,So how's the weather over there?
916,1,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
917,0,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! "
918,1,Great News! Call FREEFONE 08006344447 to claim your guaranteed aPS1000 CASH or aPS2000 gift. Speak to a live operator NOW!
919,1,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
920,0,Where you. What happen
921,0,Oh you got many responsibilities.
922,0,ALRITE
923,0,"aight we can pick some up, you open before tonight?"
924,0,"Sorry, I'll call later"
925,1,Todays Voda numbers ending with 7634 are selected to receive a aPS350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
926,0,Can you do online transaction?
927,0,Sorry . I will be able to get to you. See you in the morning.
928,0,I'm home. Doc gave me pain meds says everything is fine.
929,0,What time is ur flight tmr?
930,1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
931,0,Where @
932,1,"For ur chance to win a aPS250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
933,1,You have WON a guaranteed aPS1000 cash or a aPS2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
934,0,Left dessert. U wan me 2 go suntec look 4 u?
935,1,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
